"age","gender","height_cm","weight_kg","body.fat_.","diastolic","systolic","gripForce","sit.and.bend.forward_cm","sit.ups.counts","broad.jump_cm"
25,"1",181.8,92.44,1,1,1,40.6,10.5,48,237
21,"0",168.7,62,1,1,1,31.2,26.8,56,170
21,"1",170.1,66.5,0,1,0,43.1,18.7,61,237
63,"1",165.5,79.4,2,1,2,44.6,12.6,28,189
23,"1",177.5,72.2,1,0,0,37.1,11.4,32,167
63,"0",149.4,57,2,0,0,25.9,23.5,0,69
31,"1",172.9,72.9,0,1,2,44.6,17.8,63,240
64,"1",175.3,81.2,2,1,2,35.7,11.7,8,158
50,"1",166,70,1,1,2,39.4,1.9,32,173
47,"1",169.2,71.7,1,1,2,37.1,6.71,34,203
43,"1",172.3,74.3,1,1,1,45.3,1.5,25,204
28,"0",166.6,63.1,2,1,0,32.4,23,41,171
26,"1",167,61.2,1,1,1,36.1,17.5,41,223
22,"1",175.3,64.2,1,1,0,33.5,-0.2,35,200
22,"1",173.5,53.8,0,1,0,37.4,-10,26,203
49,"0",163.7,70.6,2,1,2,30.8,11.7,6,147
39,"0",159.9,49.8,2,0,0,17.1,9,38,137
49,"0",158.5,63.8,2,1,2,25.9,18,41,127
23,"0",164.5,47.4,1,0,0,18.5,10.2,23,176
32,"1",171.2,70.8,1,1,2,38.7,8.3,49,196
31,"1",169.3,65.04,1,1,1,37.9,7,46,211
40,"1",174.4,74.7,1,1,1,46.9,22.4,47,233
29,"1",187,88.2,1,1,1,43.9,17,41,232
60,"0",154.7,50.4,1,1,2,19.2,20,24,152
22,"1",178.9,88.6,0,1,2,63.7,18.4,61,294
25,"1",168.2,80.8,1,1,1,55.4,19.3,45,250
26,"0",164.3,55.6,1,0,0,26.3,13.4,28,166
34,"1",171.7,74.22,1,1,1,56.1,11.4,38,229
39,"1",174.7,74.9,1,1,2,48.3,21.1,61,232
38,"1",175.3,95.4,1,1,2,45.7,-16.3,44,178
51,"0",151,50.2,1,0,0,20.9,17.8,13,131
31,"0",152.2,54.3,2,1,2,25.5,13.6,56,188
36,"1",169,59.2,1,1,2,42.1,23.5,60,230
38,"1",177.6,86.6,1,0,1,39.3,14.5,52,235
41,"1",172.6,68.9,1,0,1,43.9,18.2,52,226
28,"1",169.6,65.3,1,1,0,45.7,12.4,45,192
26,"1",173.7,87.4,1,1,2,45.3,16,56,208
31,"1",172,66.3,1,1,0,42,16.3,53,230
27,"1",170.7,86.3,2,1,1,54.1,19.6,63,226
37,"1",180.3,86.3,1,1,0,53.9,19.1,50,235
45,"1",167.7,66.5,1,0,1,43.1,10.8,35,179
62,"0",152.6,45,1,1,2,24,13.4,12,85
30,"1",167.7,70.9,1,1,2,49.4,18.8,55,232
23,"1",170.7,70.4,1,0,0,34.5,11.2,53,225
48,"0",167,62.6,2,1,1,23.2,24,35,150
57,"1",170.6,64.52,1,1,2,40.2,10.1,42,181
27,"1",173.8,87,1,1,2,39.9,22.5,50,189
52,"0",166.4,61.1,1,0,0,15.5,21,27,148
23,"1",166.4,65.2,1,1,0,37,10.2,53,212
28,"1",169,65.1,1,1,2,47.4,20.8,54,252
40,"1",183,74.9,1,1,1,55.5,16.9,42,220
22,"0",162.6,54.9,1,1,0,24.2,29.8,36,192
47,"0",155.7,59.1,1,0,0,25,3.2,17,129
24,"1",175.7,86.2,1,1,1,43.7,16.6,56,219
58,"1",165.3,69.9,1,1,2,46.9,18.6,47,160
24,"1",175.2,72.4,1,1,1,38.4,16.4,52,242
62,"0",153.1,52.32,1,0,0,21.2,20.5,16,96
42,"0",157.1,59.7,2,1,2,26.3,16.9,27,153
40,"0",167,54.3,1,0,1,26.7,19.5,37,157
23,"1",171.4,70.1,1,0,1,46.8,-2.5,57,234
24,"0",156,44.5,1,0,0,26.7,24.7,25,142
39,"1",172,73,1,1,1,51,-7,46,211
37,"1",174.4,78.7,1,1,1,41.9,10.2,49,242
37,"1",177.3,75.3,1,1,1,36,17.3,53,221
60,"0",156.8,60.9,1,1,1,30.9,20.3,20,153
28,"1",170.7,71.5,0,1,0,49.9,15.8,61,239
24,"1",176.7,77.7,1,1,2,51.5,28.9,60,258
57,"0",159.4,56.2,1,0,0,23.1,11.7,0,90
23,"1",176.5,69.8,1,1,1,40.4,14.3,52,228
21,"0",166.5,50.4,1,0,0,30.2,19.1,33,174
21,"1",170.5,74.8,0,1,2,48.9,15.4,57,199
55,"0",159.3,55.5,1,1,2,21.8,22.5,31,118
25,"1",165.9,83.3,2,0,1,40.9,5.1,46,178
37,"1",168.1,75.7,1,1,1,47.9,22.9,48,236
22,"0",165.6,47.3,1,1,1,23.1,23.6,38,167
37,"1",173.8,79.7,1,1,2,42.9,17.9,48,221
45,"1",170.5,88.1,2,1,2,51,21.1,36,212
21,"1",170.1,63.5,1,1,1,27.3,18.4,40,211
54,"1",177.5,83.6,1,1,2,43,9.2,30,155
48,"0",165.5,74.5,2,0,0,32.8,4,18,160
33,"0",171,57.9,1,0,0,29.7,23.8,39,155
33,"1",174,67.7,1,1,0,50.1,21.5,67,255
26,"1",173,72.8,0,1,1,38.5,17.6,52,242
37,"1",173,92.5,2,1,1,33.9,17.5,30,198
61,"0",166.1,57.6,2,0,0,25.8,20.3,12,117
33,"0",157.2,50.8,2,0,1,22.6,18.8,38,141
51,"1",174.5,79.9,1,1,1,53.7,15.8,49,228
50,"0",157.7,59.7,2,1,2,23.5,20.9,25,111
22,"1",173.2,69,1,1,2,41,11.7,62,217
36,"1",172.7,70.1,1,1,1,36.5,9.3,42,231
51,"1",172,68.5,0,0,0,47.2,12.2,45,207
23,"1",175.3,69.3,1,1,1,41.8,7.1,49,219
47,"0",153,57.9,2,1,0,22.9,3.6,12,120
45,"0",154.7,41.8,1,1,0,18.9,22.1,28,146
43,"0",156.4,50,1,1,1,32.4,23.8,34,175
22,"0",157.2,58.9,2,0,1,22.2,9,31,159
22,"0",160.1,48,1,0,1,22.9,24.1,49,178
26,"1",172.5,70.7,1,0,0,42.3,12.9,56,221
23,"1",166.2,63.8,1,1,1,39.8,17.9,64,208
42,"0",162.8,60.1,1,1,1,28.2,19.5,38,156
24,"1",174.1,74.5,1,1,1,52,16.7,58,218
26,"0",162.4,49.5,1,1,1,27,24.7,39,167
42,"0",167.9,66.8,2,1,0,18.4,8.5,12,107
21,"1",169.9,64.8,0,1,2,42.9,16.8,74,260
41,"0",163.6,56.1,1,0,0,17,9.8,29,143
47,"1",166.2,52.9,0,0,0,35.6,-20,13,155
60,"1",168,72.8,1,1,1,39.1,19,40,172
54,"0",155.1,52.6,2,1,0,19.2,19,0,132
29,"0",161.6,47.6,1,1,1,29.9,21.2,37,176
21,"0",161.4,55.1,1,1,0,20.9,13.5,32,163
58,"1",175.6,67.7,1,0,1,40.4,22.8,38,241
57,"1",165.9,85.3,1,1,2,44.9,10.8,30,180
26,"0",163.6,71.3,2,1,1,20.7,22.7,15,157
60,"1",164.2,58.9,1,1,2,29.9,5.2,21,170
37,"1",176.5,77.9,1,1,2,52.1,18.3,45,237
27,"1",174,63.4,0,1,1,47.4,15.5,56,235
27,"0",174.6,60.7,1,1,0,30.4,21,64,187
23,"0",156.9,47.4,1,0,0,21.2,9.2,30,113
21,"0",172.9,65.16,1,1,0,33.3,11.9,45,189
26,"0",164.6,57.3,1,1,1,27.2,18.6,47,172
26,"0",159.6,47.2,1,1,0,24,-6,8,142
63,"1",164,67,1,1,2,41.1,3.9,37,137
47,"1",169.1,71.2,1,1,0,41.2,12.2,37,210
55,"1",159.4,57.42,1,1,1,39,8.7,47,137
22,"0",166.3,52.2,1,1,0,24.3,14.4,32,178
57,"0",155.7,74.2,2,1,2,22.4,12.2,0,100
25,"1",170.4,70.7,1,1,1,50,1.6,38,193
21,"1",181,68.7,0,0,1,37.2,9.2,57,234
46,"0",153,57.5,2,1,1,25.5,20.4,25,145
26,"0",163,47.6,1,1,1,23.1,19.7,46,174
46,"0",156.9,63.9,1,1,2,20.3,21.2,6,116
27,"0",160.1,58.4,2,0,0,18.4,8.8,22,151
26,"0",151.8,38.1,1,1,1,21.9,24.4,38,179
48,"0",154.5,50.7,1,0,0,24.2,12.4,20,138
60,"1",176.7,80.9,2,1,2,40.9,16.4,20,177
42,"1",170.8,71.56,1,1,1,47.1,-1.4,47,217
59,"0",160.3,55,1,0,0,25.9,5.4,1,116
35,"0",162,48.2,2,0,0,20.3,21,35,146
23,"1",176.6,78.6,1,1,1,49.4,4.3,55,230
58,"0",154,55,2,0,0,20.8,15.8,20,164
31,"1",173.6,94.4,2,1,2,50.4,7.2,45,212
24,"0",175.5,58.7,1,1,2,30,17.2,37,155
54,"0",152.2,56.5,2,1,1,17.7,12.7,8,105
30,"1",164,67.8,1,1,2,43.9,21,48,207
32,"1",168.2,62.9,1,1,1,37.8,20.7,56,226
51,"0",156.5,52.6,2,1,1,24.6,19.5,28,140
29,"1",174.3,78.8,1,1,1,49.2,9.8,43,232
34,"0",156.9,49.4,1,0,0,22.2,23.1,35,162
22,"1",178,77.94,1,1,1,40.4,24.8,54,236
32,"0",159.2,56.7,1,1,0,21.7,27.5,37,175
21,"1",182.2,86.2,1,1,1,51.6,9.7,53,237
30,"0",157.7,54,2,1,0,26.7,13.4,41,148
47,"1",173.4,67.1,1,1,2,44.5,23.3,49,229
37,"0",163,50.3,1,1,0,22.9,6.4,5,149
31,"0",160,48.8,1,0,0,24.4,23.9,20,150
39,"1",176.9,77,1,1,1,59.4,12.1,48,240
43,"1",172.8,76,1,1,2,37.9,13.5,43,212
49,"0",166.3,65.3,2,1,1,23.6,18.1,23,102
40,"1",163.3,76,1,1,2,43.8,-8,36,215
41,"0",150,58.3,2,0,0,31.6,14.3,27,164
21,"1",173.1,67.1,0,1,1,44.6,14.51,53,246
24,"1",181.3,70.8,0,1,2,50.9,17.9,57,246
23,"0",163.3,51.8,1,0,0,26.5,28.2,44,146
45,"0",154,52.9,1,1,0,24.4,14.8,21,140
24,"0",159.6,54.9,2,1,0,21.1,11.7,12,143
35,"1",168.6,68.24,0,1,1,42.4,14.6,45,235
41,"0",161.6,70.4,1,1,1,32.8,19.5,34,175
37,"1",167.6,75.6,1,1,1,48.1,13.5,49,215
24,"1",173.8,80.7,1,1,2,43.9,8.5,64,186
27,"1",177.4,84.5,1,1,2,47.5,28.8,54,182
28,"1",172.9,74.6,0,0,1,46.9,17.4,64,239
54,"1",169.7,66.6,1,1,2,47.2,21.7,43,213
33,"1",179,71.6,0,0,0,46.3,14.6,50,252
33,"1",179,86.8,1,1,1,52.9,14.8,43,212
28,"1",173.7,75.1,1,0,0,39.9,5.9,44,213
24,"1",184.3,69.7,0,0,0,35.6,2.5,46,217
22,"0",156.3,55.1,2,0,1,25.7,28.3,40,189
42,"0",156.7,49.6,1,0,1,21.5,24.9,31,145
57,"0",157,61.1,2,1,1,22.8,13.5,21,124
24,"1",173,73.6,0,0,1,57.1,22.1,59,255
58,"0",152.5,51.9,1,0,0,23.8,21,20,100
28,"0",162.9,63.1,1,1,2,34.2,31,49,176
47,"1",171,76.2,1,1,1,50.9,27.7,51,227
64,"0",150.8,43.9,1,1,1,21,27.2,39,142
28,"0",167.2,60,1,1,0,29.4,22.3,46,173
23,"1",168.5,65.9,0,1,2,37.5,21.4,62,254
22,"1",171.8,72.6,1,1,2,29.4,18.5,43,195
64,"1",167.2,73,1,1,2,34.6,18.7,24,152
59,"1",160.8,60.6,1,1,2,36,11.3,33,177
21,"1",171.7,65.2,1,0,1,37.9,23.1,51,237
30,"1",180,81.7,1,1,0,42.6,14.7,56,221
48,"0",157.7,59.44,2,0,1,29.9,14.9,20,161
25,"0",174.5,66.6,2,1,0,27.1,4.5,15,143
53,"1",168.6,66,1,1,2,34.2,10.5,28,181
26,"1",164,60.6,1,1,1,32.8,16.7,60,230
21,"1",171.7,77,1,1,2,36.1,13.5,34,204
61,"0",154.9,54.3,1,1,1,26.1,24.3,28,101
45,"1",171.5,74.9,1,1,2,39.9,6.2,25,187
34,"1",173.4,85.6,1,1,1,34.1,-0.8,37,157
44,"1",167.5,70,1,1,0,39.9,14.3,36,217
26,"1",169.5,68.4,1,0,0,36.8,21.2,54,227
28,"1",176.7,83.66,1,1,2,53.5,-0.7,32,222
47,"1",165.1,71.8,1,1,2,41.7,11.1,41,211
61,"0",167.4,60,2,1,2,24,21.7,18,148
23,"1",177.4,69.7,0,1,2,48.9,10.5,49,242
23,"0",162.5,51.1,1,1,0,19.3,28.8,44,188
22,"1",171.3,74.3,0,1,2,52.8,21.4,45,214
41,"1",169.4,79.3,1,1,2,47.3,9.5,37,190
41,"0",162.9,63,1,1,0,23.7,20.1,25,158
27,"1",181,83.18,1,1,1,50.3,-0.1,22,220
22,"0",160.8,53,1,1,1,29.1,22.6,44,179
48,"0",162.5,60.4,1,0,1,29,24.2,38,164
62,"1",163.3,65.4,1,1,0,35.7,5.5,35,175
25,"0",164,61,1,0,1,33.3,32.7,39,182
57,"0",153.2,59.1,2,1,2,18.6,11.7,15,103
35,"1",167.2,72.5,0,1,2,43.9,19.8,55,246
23,"1",169.9,69.4,1,0,1,37.4,8.2,42,201
32,"0",173.2,65,1,1,1,30.5,23.2,35,137
31,"1",176.7,80.32,1,0,0,43.9,17.2,57,221
22,"0",160.1,49.6,2,0,0,21.6,4.2,23,120
28,"1",173.3,80.2,1,1,2,49.8,9.8,45,214
39,"1",188.1,81.6,1,1,2,46.3,20.4,46,242
56,"1",161.2,60.1,1,1,2,33.6,14,34,190
24,"1",186.3,84.1,0,1,2,43.9,10.7,62,230
24,"0",165.7,57,1,1,1,31.2,27.1,50,174
57,"1",172.7,81.6,2,1,2,47.1,9.1,33,178
35,"1",176.2,63.9,1,1,1,33.9,6.6,45,204
55,"0",162,51.6,1,0,0,24.9,22.8,28,151
64,"1",166.7,62.7,1,0,2,33.2,12.9,19,173
54,"0",162.1,60.9,2,0,0,22.4,14,0,60
34,"1",180,85,0,1,1,61.7,16.5,54,245
34,"0",157.5,46.1,1,0,0,22.7,6.7,43,173
47,"1",173,57.6,1,0,0,35.3,6.5,40,175
22,"1",177.9,93.4,2,1,2,32.8,2.8,31,169
40,"1",173.2,75.5,1,1,1,46.6,24,46,215
48,"1",165.6,55.2,0,1,0,33.9,12.7,40,190
23,"1",173.5,92.9,2,1,1,49.5,13.6,45,194
63,"1",165,62,1,1,2,42.2,12.6,31,180
34,"1",174.1,66.9,1,1,1,42.9,6.2,47,222
60,"0",162.4,62.1,1,1,2,22.5,21.6,13,124
28,"1",164.2,70.5,1,1,1,40,8.3,53,193
36,"1",173,73.44,1,1,1,51.4,23,54,232
34,"1",176.3,75.5,1,1,2,41.7,20.8,38,196
26,"1",169.5,63.4,0,0,1,44.3,0.8,35,195
51,"0",154.9,63.7,1,1,2,19.1,20.6,38,118
54,"1",172.5,70.9,1,1,2,38.2,8.6,39,182
48,"1",173.7,70.16,0,0,0,47.1,31,50,205
41,"0",165.5,64.7,2,0,0,22.3,-1.5,30,154
50,"0",163.4,63.2,1,0,0,24,24.2,31,138
32,"1",172.4,72.3,1,1,2,49.5,14.6,61,223
54,"1",167.1,61.1,1,0,0,33.8,-6.8,20,168
51,"1",175,75.2,1,1,2,39.7,11,26,198
56,"0",125,34.4,2,0,1,12.6,17,27,109
55,"1",163.6,71.68,1,1,2,46.1,19,35,211
24,"0",159.6,62.9,2,1,1,29.2,26.5,43,177
40,"0",165.4,64.6,2,0,0,29.4,11,24,154
27,"1",167,65.3,1,0,1,44.7,8.6,54,227
42,"1",176,84.6,1,1,1,55.5,12.7,43,223
33,"1",169.2,63.8,0,1,1,46.4,30,60,241
21,"0",164.2,51.66,1,0,0,23.6,3.3,46,195
26,"0",166.5,61.48,2,1,1,19.2,30.8,39,140
30,"1",176.1,77.5,1,1,2,53,29,53,240
29,"0",164.3,61.6,2,1,2,31,18.8,32,157
28,"1",169.8,60.6,0,0,0,41.6,18.3,60,234
63,"1",167.4,67.1,1,1,2,36.7,22.2,40,187
21,"0",162.4,49.2,1,1,1,22.8,28,41,186
28,"1",176.2,70.3,1,0,0,40,-10.6,41,222
47,"1",168.1,76.8,1,1,2,49.1,18,46,211
64,"1",164,71.2,1,1,1,43.6,13.2,32,172
61,"1",166.4,66.1,1,1,1,33,6.5,25,166
25,"0",161.3,46,1,0,0,27.2,21.8,35,172
60,"1",168.3,66.2,1,1,1,34.1,22.6,37,165
23,"0",166.2,52.6,1,0,0,29,21.6,39,151
22,"1",180.3,73.6,1,1,1,37.7,-2,41,163
23,"0",172.8,62.4,1,0,0,36.7,14.8,40,193
63,"1",179.3,66.4,1,1,2,31.3,10,22,130
31,"1",174.1,73.9,1,1,2,53.3,14.2,49,219
22,"1",173.1,71,1,0,0,38.3,-6.4,30,170
35,"1",178.3,78.3,1,1,1,46.4,5,38,215
37,"0",154,51.8,2,0,0,26.6,19.8,53,171
51,"1",162.6,66,2,1,1,30.9,-4,40,182
32,"1",190.9,107.6,1,1,2,47.5,20.7,32,230
35,"1",174.9,72.9,1,0,0,52,15,50,215
54,"0",163.6,78.6,2,1,0,21.9,9.6,11,135
63,"1",167.6,68.9,2,1,2,42.2,18.7,31,177
61,"0",158,65.02,2,1,1,27.9,21.4,19,118
31,"1",169.2,67,1,1,1,45.4,30.6,61,230
56,"0",154,61.9,2,0,1,22.2,17.2,14,145
24,"1",170.5,66.7,1,1,0,44.5,9.5,35,253
51,"0",154.3,57.2,2,0,0,26.2,11.8,9,126
58,"0",151,60,1,1,2,19,20,6,47
22,"1",172,61.5,0,1,1,43.8,13.9,53,234
60,"1",183.7,82.8,1,1,1,41.3,4.9,19,142
21,"0",165.1,55,1,1,2,24,20.2,51,203
22,"0",157.1,45.4,1,1,0,26.9,21.8,43,190
45,"1",162.5,69.5,1,1,1,49.2,20.1,52,235
45,"1",174.7,62.6,0,0,1,35.9,11.2,57,221
44,"0",160.3,52.8,1,1,1,24.9,13.2,19,132
26,"1",171.6,85.8,2,1,1,33.9,-3.9,46,190
36,"1",178,77.52,0,1,1,53.9,17,62,273
59,"1",157.1,60.3,1,1,1,42.2,16.5,36,192
26,"0",159.7,53,1,1,1,28.9,17.3,33,173
48,"1",174.2,84.6,1,1,1,38.5,3,26,190
36,"1",173,83,1,1,2,58.5,13.7,62,281
21,"0",155.2,43.1,1,1,1,25.2,24.4,33,163
28,"1",175.3,69.44,1,1,1,36.4,15,50,217
27,"1",175.4,64.3,0,0,0,35.9,14.9,71,236
21,"1",168.3,60.5,1,0,1,31,18.7,62,226
64,"1",167.8,74.4,1,1,1,41.6,7.5,27,200
25,"1",170,82.8,2,1,1,46.8,5.4,35,190
40,"1",183.2,94.4,1,1,1,45.9,8.4,30,217
51,"1",181.2,85.2,1,1,1,47.3,-1,28,157
62,"0",163.7,61.4,1,1,1,25.9,26.6,16,131
40,"1",167,80.4,2,1,1,41.4,19.7,39,221
42,"1",171.5,61.1,1,1,1,37.3,12.1,46,199
48,"0",169.2,56.9,1,0,0,23.8,20,26,148
22,"1",168.6,63.1,1,1,1,48.6,18.1,58,242
57,"1",173.3,69.9,1,1,2,31.7,9.8,27,182
30,"1",166,61.5,0,1,2,41.7,23.4,60,227
22,"0",167.3,72.7,2,1,1,22.2,9.3,27,126
43,"1",173.1,77.5,1,1,2,55.3,24,53,226
31,"1",174,69.5,1,1,1,46.1,19.9,56,256
21,"1",170,64.1,1,1,0,49,21.8,53,250
31,"1",166,67.3,1,1,1,34.5,24.3,60,223
27,"1",171,65.1,1,0,0,39.2,19.5,50,211
21,"1",167.9,69.1,1,1,1,39.4,12,43,200
57,"0",158.5,64.8,2,1,1,28.5,21,23,135
41,"0",160.2,55.8,2,1,0,10,14.5,16,107
26,"0",161.4,53.1,1,1,1,29.9,23.4,50,170
26,"1",163,59.3,1,1,1,37.4,-4.4,45,191
33,"1",172.5,70.9,1,0,1,46.3,10.1,49,215
60,"1",167,76.4,1,1,1,46.6,8.2,29,178
55,"0",159.7,55.9,1,0,0,17.8,21.5,24,145
41,"0",157.2,61.7,2,1,1,17.6,-0.7,17,113
28,"0",171,63.8,1,1,0,23.2,32.8,46,200
55,"0",157.9,62,2,0,1,22.2,19.1,25,163
36,"0",167,44,1,0,0,17.3,0.9,12,139
22,"0",158,49.7,1,0,0,22.2,28.2,57,192
21,"1",178.3,62.8,0,1,2,35.3,16.6,61,239
38,"0",168.5,63.2,1,1,1,30,25.9,28,168
38,"1",172.1,71.1,0,1,1,47,16.4,50,220
26,"1",171,68.3,1,0,0,40,11.8,58,245
32,"0",166.2,70.8,2,0,0,24.9,5.8,7,158
37,"1",170.5,69,1,1,1,45.6,18.2,53,238
64,"1",172.1,59.9,1,1,0,21.5,-7,19,150
41,"1",172.6,68.5,1,1,1,36.7,17,56,221
45,"1",170.3,72.54,1,1,1,43,14.5,42,209
43,"1",172.2,87.8,1,1,2,31.8,-2.1,37,185
21,"1",181.6,88.4,1,1,1,39,14.9,20,220
38,"1",164,70.7,1,1,2,48,-3.9,50,198
39,"0",161.1,56.9,2,1,0,25.8,7.9,45,151
22,"1",179.9,72.4,0,1,1,44.5,14.5,57,234
36,"1",169,77,2,1,0,34.3,5.3,36,189
45,"1",168.2,69.1,1,0,0,38.3,9.2,33,206
53,"0",162.5,63.18,2,1,2,27.6,11.4,12,133
62,"1",175.5,72.4,0,1,1,39.4,11.7,42,188
61,"1",177.4,77.68,1,1,2,50.2,19,31,184
24,"0",160.3,64.3,2,1,1,19.3,25.8,10,155
22,"1",166.6,59.1,1,1,1,39.1,15.6,65,245.1
26,"0",166.8,58.6,1,1,1,27.8,22.1,39,175
32,"1",171.4,57.4,0,0,0,39,1,46,189
28,"1",171.7,73.46,1,1,2,46.8,22.5,61,238
27,"0",167,55.6,1,0,0,28.4,26.4,43,173
23,"1",184,87.5,1,1,1,37.7,-7.7,24,164
52,"0",152.7,56.7,2,1,2,26.9,20,27,120
21,"0",161.5,57.04,1,0,1,28.3,22.6,50,187
36,"1",174.3,65.4,1,1,1,40.2,9.4,37,218
28,"1",180.6,81.9,1,0,0,33.1,15.3,30,219
33,"1",168.3,71.1,0,1,0,43.1,21,57,219
22,"0",166,59.4,1,1,1,30.1,12.2,44,161
58,"1",161.8,54.76,1,2,2,30.1,17.8,33,163
26,"1",176.2,73.1,1,1,0,46.3,15.3,49,226
24,"0",157.1,60.3,2,1,1,31.9,20.2,41,186
37,"1",179,80.7,1,1,1,51.9,5,36,240
22,"1",168.6,69.2,1,1,2,36.8,7.3,42,199
21,"1",168,56.2,1,1,2,32.6,6.6,42,199
24,"1",170.4,72.2,0,1,1,51,14.5,40,250
43,"0",163.3,70.1,2,1,0,24.7,26,22,154
60,"1",172,68.3,1,1,2,43.3,6.4,27,211
23,"1",182.3,93.9,1,1,2,49.5,13.8,47,234
22,"1",188,92.2,1,1,1,43.9,14.5,55,250
21,"0",172,74.3,1,0,1,32.6,19,41,200
60,"1",172.2,80,1,1,2,43.2,16.1,30,180
38,"1",178,75.3,1,1,0,42.4,8.2,34,227
31,"1",181.3,110,2,1,2,50.9,21,44,211
24,"1",177.6,78.9,1,1,0,40.1,16.6,46,255
60,"1",165.4,67.7,1,1,2,43.4,25.6,43,201
23,"1",168.8,59.9,1,0,0,34.7,17.8,56,206
21,"1",175.7,69.34,0,1,1,45.6,25.8,56,236
21,"1",163,83.3,2,1,1,33.6,-2.8,36,155
41,"1",174,69.1,0,1,0,42.2,24.4,66,244
21,"0",153.9,56.7,2,1,0,25.6,11.2,30,146
23,"1",177.4,70.9,1,1,1,41,12.7,65,270
22,"0",154.5,49.5,1,0,0,23.4,24.1,40,166
24,"0",154.6,51.8,1,0,1,25.6,24,46,150
23,"1",175,86,1,1,1,61,21,60,243
59,"1",171.4,67.8,1,1,1,47.6,11,36,177
22,"1",183,87.6,1,1,1,40.9,25.7,49,163
57,"1",175,76.5,1,1,0,47,7,50,210
26,"1",170.9,67.5,0,1,2,43.4,15.1,52,247
59,"0",153.7,49.7,1,1,1,23.9,23.3,36,140
27,"0",164,52.1,1,0,0,26.2,26,51,184
24,"0",160.5,41.7,1,1,0,21.4,3.8,21,152
43,"1",176.3,69.7,1,1,2,39.9,20,44,196
21,"1",177.9,82.2,1,0,1,43.3,16.3,55,238
30,"1",170,66,0,1,1,48.9,14.5,65,216
61,"1",173.6,84.7,1,1,2,37.4,11.3,14,178
48,"1",180.7,76.2,1,1,1,47.2,21.3,38,218
61,"1",168.9,66.5,1,0,1,31.4,11.7,45,190
26,"1",170.3,74.3,1,1,2,48.6,25.1,52,234
24,"1",186.7,84.4,1,1,2,44.2,10.6,50,221
55,"1",165.2,64.7,1,1,1,37,20.3,50,205
40,"0",158.3,55.3,1,1,2,32.8,20.8,51,201
36,"1",182,83,1,1,1,50,15.9,45,210
30,"1",175,64.7,1,1,1,27.5,-3.4,32,196
40,"0",154.3,62.62,2,1,2,34.8,21.8,33,157
38,"0",155.2,48.6,1,1,1,26,15.8,44,163
22,"0",164,61.9,1,0,0,21.2,17.6,42,161
23,"1",168.7,62.8,0,1,1,40.8,16.5,58,257
31,"1",168.1,73.6,1,1,1,45.8,19.1,51,198
22,"0",159.1,48.9,1,0,0,22.3,19.1,50,172
40,"1",178.7,91.5,1,1,1,50.5,10.8,39,195
40,"1",169.6,83.5,2,1,1,45.8,6.6,28,200
61,"0",151.7,37.4,2,1,1,18,15,1,70
63,"1",173.8,87,1,1,1,55.8,13.7,28,175
47,"0",158,59.2,1,1,1,28.1,17.5,32,175
35,"1",175,79.8,1,1,2,45.9,14,52,197
28,"1",176.3,70.94,1,1,2,49,17.5,45,234
22,"1",169,72,1,1,0,47.1,25.3,55,252
25,"0",158.8,74.1,2,0,1,34.1,27.6,56,189
63,"0",152.1,66.7,2,1,1,22.7,10.1,4,117
58,"1",174.6,92.3,1,1,2,43.4,11.8,29,185
37,"0",163.9,56.2,1,1,1,25,20.6,28,180
28,"0",156.9,51.5,1,1,1,28.4,23.4,37,164
36,"1",167.7,77.7,1,1,2,40.3,10.3,32,207
28,"0",167.1,71.2,2,1,2,32.6,19.1,48,146
23,"1",176.6,55,0,1,1,46.4,15,43,244
24,"1",185.7,86.6,1,1,0,48.3,-3.3,50,184
24,"1",163.7,57.6,1,0,0,28,14.5,42,182
61,"1",162.9,51.6,0,1,1,32.5,13.4,29,187
33,"1",174.9,75.6,0,1,1,54.7,21.8,55,242
21,"0",159.8,56.3,1,1,0,25.8,20.4,59,191
24,"1",167.3,56.1,1,1,1,44.6,23.1,44,208
23,"1",176.5,85.7,1,1,1,39.3,-4,49,207
24,"1",170.6,66,0,1,1,49.3,19.1,58,238
61,"1",166,62.3,1,1,2,35,10.8,23,156
31,"1",176.4,72.8,0,1,0,45.9,17.1,61,235
51,"0",153.9,54.4,1,1,1,22.4,28.8,40,137
22,"1",172.1,76.6,1,0,1,33.3,14.2,46,186
51,"0",154,50,1,1,2,17.6,23.1,39,151
26,"1",173.4,81.4,2,1,1,32.8,-4.5,23,178
21,"1",180.9,78.5,1,1,1,53.3,21.8,60,236
33,"1",171.1,66.3,1,1,1,36.2,3.3,39,221
43,"1",172.5,90.5,2,1,2,41.7,18.7,40,216
46,"0",165.5,56.7,1,1,1,31.4,18.9,31,161
23,"0",153.4,52.8,1,0,0,20.6,20.2,31,176
23,"1",170,60.4,1,0,0,28.4,7.8,49,225
22,"0",162.3,64.6,1,1,0,34.5,23.9,41,200
44,"0",157.5,54.9,1,1,1,32,16.1,47,167
37,"1",172.2,69.4,1,1,1,34.1,-1.9,39,214
46,"1",174,64.4,1,1,2,52.1,13.3,40,230
21,"0",160.5,60.1,2,0,0,28.5,20.2,36,170
41,"1",172.9,71,1,0,1,44.8,-10.8,51,194
29,"0",162.1,55.4,2,1,0,25.4,21.5,23,160
25,"1",171,75.6,1,1,2,35.7,11.9,45,212
